CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment,AOV,Lifespan_Score,CLV
15356,31,10,2718.03,4,5,5,Champions,271.803,334,2487.183616438356
15358,5,22,8347.2,5,5,5,Champions,379.41818181818184,360,8232.854794520548
15360,40,1,427.93,3,1,2,Lost,427.93,325,381.03356164383564
15361,362,1,418.92,1,1,2,Lost,418.92,3,3.4431780821917806
15363,373,1,326.0,1,1,2,Lost,326.0,-8,-7.145205479452055
15364,96,2,913.19,2,3,3,Loyal Customers,456.595,269,673.0085205479452
15365,26,7,2314.32,4,5,5,Champions,330.6171428571429,339,2149.4643287671233
15366,75,2,602.51,2,3,3,Loyal Customers,301.255,290,478.7065753424657
15367,57,4,1877.59,3,4,4,Loyal Customers,469.3975,308,1584.377315068493
15368,21,1,446.94000000000005,4,1,2,Lost,446.94000000000005,344,421.2256438356165
15370,41,7,2386.05,3,5,5,Loyal Customers,340.86428571428576,324,2118.0279452054797
15372,137,1,2007.4,2,1,4,Lost,2007.4,228,1253.9375342465753
15373,8,12,2415.91,5,5,5,Champions,201.32583333333332,357,2362.9585479452053
15374,129,1,168.0,2,1,1,Lost,168.0,236,108.62465753424658
15376,40,3,1221.56,3,3,4,Loyal Customers,407.18666666666667,325,1087.690410958904
15379,169,7,3703.29,2,5,5,Loyal Customers,529.0414285714286,196,1988.616
15380,9,5,1690.26,5,4,4,Champions,338.052,356,1648.5823561643838
15381,214,2,596.85,1,3,3,Loyal Customers,298.425,151,246.9160273972603
15382,15,6,5955.71,4,5,5,Champions,992.6183333333333,350,5710.954794520548
15384,170,2,642.41,2,3,3,Loyal Customers,321.205,195,343.2053424657534
15385,40,1,316.88,3,1,2,Lost,316.88,325,282.15342465753423
15386,186,1,394.14,1,1,2,Lost,394.14,179,193.29057534246573
15388,270,1,140.54,1,1,1,Lost,140.54,95,36.57890410958904
15389,172,1,500.0,2,1,3,Lost,500.0,193,264.38356164383566
15392,5,4,1535.53,5,4,4,Champions,383.8825,360,1514.4953424657533
15393,16,2,231.86,4,3,1,Loyal Customers,115.93,349,221.69627397260274
15394,10,4,2183.54,5,4,5,Champions,545.885,355,2123.7169863013696
15395,326,1,107.45,1,1,1,Lost,107.45,39,11.48095890410959
15396,113,1,288.18,2,1,2,Lost,288.18,252,198.96263013698632
15397,290,1,94.0,1,1,1,Lost,94.0,75,19.315068493150683
15398,16,2,1345.53,4,3,4,Loyal Customers,672.765,349,1286.5478630136986
15399,1,3,815.77,5,3,3,Loyal Customers,271.92333333333335,364,813.5350136986301
15400,92,5,716.2,2,4,3,Loyal Customers,143.24,273,535.6783561643837
15402,149,2,626.35,2,3,3,Loyal Customers,313.175,216,370.6619178082192
15405,189,1,349.1,1,1,2,Lost,349.1,176,168.33315068493152
15406,31,2,510.71,4,3,3,Loyal Customers,255.355,334,467.3346301369863
15407,34,4,1046.74,3,4,4,Loyal Customers,261.685,331,949.2354520547946
15408,264,1,267.18,1,1,2,Lost,267.18,101,73.93199999999999
15410,84,8,3450.84,2,5,5,Loyal Customers,431.355,281,2656.6740821917806
15411,26,4,1348.93,4,4,4,Champions,337.2325,339,1252.8418356164384
15412,171,1,190.53,2,1,1,Lost,190.53,194,101.268
15414,10,3,774.9000000000001,5,3,3,Loyal Customers,258.3,355,753.6698630136988
15415,313,1,559.61,1,1,3,Lost,559.61,52,79.72526027397261
15416,65,4,3984.32,3,4,5,Loyal Customers,996.08,300,3274.7835616438356
15417,85,1,508.8,2,1,3,Lost,508.8,280,390.3123287671233
15419,25,1,135.86,4,1,1,Lost,135.86,340,126.55452054794522
15421,59,4,950.36,3,4,4,Loyal Customers,237.59,306,796.7401643835617
15422,323,2,97.7,1,3,1,Loyal Customers,48.85,42,11.242191780821917
15423,38,1,43.5,3,1,1,Lost,43.5,327,38.97123287671233
15424,254,2,383.34,1,3,2,Loyal Customers,191.67,111,116.5773698630137
15426,19,5,1404.07,4,4,4,Champions,280.81399999999996,346,1330.981424657534
15427,33,3,1430.54,4,3,4,Loyal Customers,476.84666666666664,332,1301.203506849315
15428,15,1,93.78,4,1,1,Lost,93.78,350,89.92602739726027
15429,27,2,397.35,4,3,2,Loyal Customers,198.675,338,367.95698630136985
15432,23,1,171.19000000000003,4,1,1,Lost,171.19000000000003,342,160.40268493150688
15433,214,2,533.3,1,3,3,Loyal Customers,266.65,151,220.62547945205478
15434,8,5,1041.48,5,4,4,Champions,208.296,357,1018.6530410958904
15435,22,1,149.29,4,1,1,Lost,149.29,343,140.29169863013698
15436,12,3,1067.75,5,3,4,Loyal Customers,355.9166666666667,353,1032.6458904109588
15437,262,1,200.16,1,1,1,Lost,200.16,103,56.48350684931507
15438,131,1,156.57999999999998,2,1,1,Lost,156.57999999999998,234,100.38279452054795
15440,55,3,383.68,3,3,2,Loyal Customers,127.89333333333333,310,325.865205479452
15442,249,1,594.0,1,1,3,Lost,594.0,116,188.77808219178084
15443,2,7,3213.59,5,5,5,Champions,459.0842857142857,363,3195.981287671233
15444,9,2,1411.21,5,3,4,Loyal Customers,705.605,356,1376.4130410958903
15445,264,1,113.5,1,1,1,Lost,113.5,101,31.40684931506849
15447,331,1,155.17000000000002,1,1,1,Lost,155.17000000000002,34,14.45419178082192
15448,313,1,494.64,1,1,3,Lost,494.64,52,70.4692602739726
15449,26,3,974.52,4,3,4,Loyal Customers,324.84,339,905.1021369863013
15450,30,1,429.84,4,1,2,Lost,429.84,335,394.51068493150683
15452,30,3,528.48,4,3,3,Loyal Customers,176.16,335,485.0432876712329
15453,2,7,1371.77,5,5,4,Champions,195.96714285714285,363,1364.2534520547945
15454,362,1,179.1,1,1,1,Lost,179.1,3,1.4720547945205478
15456,283,3,434.59,1,3,2,Loyal Customers,144.86333333333332,82,97.63391780821915
15457,262,1,237.07,1,1,1,Lost,237.07,103,66.89920547945205
15458,25,1,161.64,4,1,1,Lost,161.64,340,150.56876712328764
15460,354,1,214.26,1,1,1,Lost,214.26,11,6.457150684931507
15462,94,3,234.6,2,3,1,Loyal Customers,78.2,271,174.18246575342465
15463,29,1,126.14,4,1,1,Lost,126.14,336,116.11791780821918
15464,338,1,1044.65,1,1,4,Lost,1044.65,27,77.2754794520548
15465,20,18,7354.62,4,5,5,Champions,408.59,345,6951.627123287672
15466,85,1,334.53,2,1,2,Lost,334.53,280,256.6257534246575
15467,9,3,524.88,5,3,3,Loyal Customers,174.96,356,511.9377534246575
15468,51,2,467.51,3,3,2,Loyal Customers,233.755,314,402.1866849315069
15469,50,2,538.55,3,3,3,Loyal Customers,269.275,315,464.77602739726024
15471,2,1,454.48,5,1,2,Lost,454.48,363,451.989698630137
15472,113,1,371.56,2,1,2,Lost,371.56,252,256.529095890411
15473,14,7,1771.2,5,5,4,Champions,253.02857142857144,351,1703.2635616438358
15475,77,1,454.11,2,1,2,Lost,454.11,288,358.31145205479453
15478,40,2,1399.92,3,3,4,Loyal Customers,699.96,325,1246.5041095890413
15480,116,1,905.5,2,1,3,Lost,905.5,249,617.7246575342466
15482,16,11,10839.76,4,5,5,Champions,985.4327272727273,349,10364.592438356163
15483,161,4,225.26,2,4,1,Loyal Customers,56.315,204,125.8987397260274
15484,1,4,3590.41,5,4,5,Champions,897.6025,364,3580.5732602739727
15485,30,3,2564.5,4,3,5,Loyal Customers,854.8333333333334,335,2353.719178082192
15488,93,1,91.32,2,1,1,Lost,91.32,272,68.05216438356165
15489,23,3,1134.28,4,3,4,Loyal Customers,378.0933333333333,342,1062.8048219178083
15491,95,6,3100.09,2,5,5,Loyal Customers,516.6816666666667,270,2293.2172602739724
15492,28,2,659.46,4,3,3,Loyal Customers,329.73,337,608.871287671233
15493,33,5,1953.41,4,4,4,Champions,390.682,332,1776.8003287671233
15494,21,2,1280.58,4,3,4,Loyal Customers,640.29,344,1206.9027945205478
15497,18,2,1262.2,4,3,4,Loyal Customers,631.1,347,1199.9545205479453
15498,3,27,13316.4,5,5,5,Champions,493.2,362,13206.950136986301
15500,8,4,1131.56,5,4,4,Champions,282.89,357,1106.7586849315069
15502,16,10,6923.98,4,5,5,Champions,692.3979999999999,349,6620.46306849315
15503,363,1,141.04,1,1,1,Lost,141.04,2,0.7728219178082192
15504,81,1,52.83,2,1,1,Lost,52.83,284,41.10608219178082
15505,53,5,3610.96,3,4,5,Loyal Customers,722.192,312,3086.628821917808
15506,23,3,972.08,4,3,4,Loyal Customers,324.0266666666667,342,910.8256438356166
15507,172,1,475.86,2,1,2,Lost,475.86,193,251.61912328767127
15508,189,6,1000.27,1,5,4,Loyal Customers,166.71166666666667,176,482.3219726027397
15510,331,1,250.0,1,1,2,Lost,250.0,34,23.287671232876715
15511,12,5,900.53,5,4,3,Champions,180.106,353,870.9235342465753
15512,156,2,121.0,2,3,1,Loyal Customers,60.5,209,69.28493150684932
15513,33,19,14758.22,4,5,5,Champions,776.7484210526316,332,13423.915178082192
15514,12,11,4023.72,5,5,5,Champions,365.79272727272723,353,3891.4333150684924
15516,45,3,62.43,3,3,1,Loyal Customers,20.81,320,54.733150684931495
15517,233,1,267.03,1,1,2,Lost,267.03,132,96.56975342465753
15518,64,8,1921.55,3,5,4,Loyal Customers,240.19375,301,1584.620684931507
15520,2,1,343.5,5,1,2,Lost,343.5,363,341.6178082191781
15521,40,8,3000.2,3,5,5,Loyal Customers,375.025,325,2671.4109589041095
15522,33,2,397.99,4,3,2,Loyal Customers,198.995,332,362.0073424657534
15523,84,1,412.0100000000001,2,1,2,Lost,412.0100000000001,281,317.19126027397266
15524,25,1,440.0,4,1,2,Lost,440.0,340,409.86301369863014
15525,2,3,731.87,5,3,3,Loyal Customers,243.95666666666668,363,727.8597534246576
15526,33,2,148.44,4,3,1,Loyal Customers,74.22,332,135.01939726027396
15527,19,8,2428.53,4,5,5,Champions,303.56625,346,2302.1133698630138
15528,254,1,229.33,1,1,1,Lost,229.33,111,69.74145205479454
15529,23,11,3960.05,4,5,5,Champions,360.00454545454545,342,3710.5126027397264
15530,22,4,1497.31,4,4,4,Champions,374.3275,343,1407.0611780821919
15531,8,2,1972.39,5,3,4,Loyal Customers,986.195,357,1929.1595342465755
15532,25,4,1554.83,4,4,4,Champions,388.7075,340,1448.3347945205478
15533,19,3,807.57,4,3,3,Loyal Customers,269.19,346,765.532109589041
15535,173,4,502.9,2,4,3,Loyal Customers,125.725,192,264.53917808219177
15537,163,1,110.92,2,1,1,Lost,110.92,202,61.385863013698625
15539,7,1,538.46,5,1,3,Lost,538.46,358,528.1333698630137
15540,11,1,213.3,5,1,1,Lost,213.3,354,206.8717808219178
15541,114,1,85.13000000000001,2,1,1,Lost,85.13000000000001,251,58.541452054794526
15543,288,1,127.86,1,1,1,Lost,127.86,77,26.973205479452055
15544,9,9,3546.71,5,5,5,Champions,394.0788888888889,356,3459.256876712329
15545,54,2,288.97,3,3,2,Loyal Customers,144.485,311,246.2182739726028
15547,7,14,4910.6,5,5,5,Champions,350.75714285714287,358,4816.424109589041
15549,77,3,1677.71,2,3,4,Loyal Customers,559.2366666666667,288,1323.7821369863013
15550,4,4,575.63,5,4,3,Champions,143.9075,361,569.3217260273973
15551,37,1,436.06,3,1,2,Lost,436.06,328,391.85665753424655
15552,217,1,90.12,1,1,1,Lost,90.12,148,36.54180821917809
15553,60,1,428.93,3,1,2,Lost,428.93,305,358.4209589041096
15554,278,1,217.2,1,1,1,Lost,217.2,87,51.770958904109584
15555,12,16,4791.87,5,5,5,Champions,299.491875,353,4634.329068493151
15556,24,1,279.77,4,1,2,Lost,279.77,341,261.37416438356166
15557,29,1,468.91,4,1,2,Lost,468.91,336,431.6541369863014
15561,12,4,800.5899999999999,5,4,3,Champions,200.14749999999998,353,774.2692328767123
15562,352,1,134.55,1,1,1,Lost,134.55,13,4.792191780821918
15563,22,3,1361.44,4,3,4,Loyal Customers,453.81333333333333,343,1279.380602739726
15565,50,2,173.16000000000005,3,3,1,Loyal Customers,86.58000000000003,315,149.43945205479457
15567,19,1,186.01,4,1,1,Lost,186.01,346,176.32728767123285
15568,3,3,758.29,5,3,3,Loyal Customers,252.76333333333332,362,752.0574794520547
15569,104,5,1375.71,2,4,4,Loyal Customers,275.142,261,983.7268767123287
15570,7,12,4148.82,5,5,5,Champions,345.73499999999996,358,4069.2535890410954
15571,12,4,650.4300000000001,5,4,3,Champions,162.60750000000002,353,629.046
15572,5,7,2533.42,5,5,5,Champions,361.9171428571429,360,2498.715616438356
15573,32,2,583.24,4,3,3,Loyal Customers,291.62,333,532.1066301369864
15574,178,4,675.64,2,4,3,Loyal Customers,168.91,187,346.14980821917806
15576,38,1,921.37,3,1,3,Lost,921.37,327,825.4465479452055
15577,151,3,258.88,2,3,2,Loyal Customers,86.29333333333334,214,151.781698630137
15578,162,1,127.1,2,1,1,Lost,127.1,203,70.68849315068493
15579,69,2,327.6,3,3,2,Loyal Customers,163.8,296,265.6701369863014
15581,156,10,717.4300000000001,2,5,3,Loyal Customers,71.74300000000001,209,410.80238356164386
15582,25,3,682.9100000000001,4,3,3,Loyal Customers,227.63666666666668,340,636.1353424657534
15584,24,4,720.86,4,4,3,Champions,180.215,341,673.4609863013699
15585,177,1,455.3,2,1,2,Lost,455.3,188,234.51068493150686
15587,50,4,913.68,3,4,3,Loyal Customers,228.42,315,788.5183561643835
15589,256,3,478.53,1,3,2,Loyal Customers,159.51,109,142.9034794520548
15592,47,1,388.58,3,1,2,Lost,388.58,318,338.5436712328767
15593,71,1,199.8,3,1,1,Lost,199.8,294,160.93479452054797
15594,16,5,1771.78,4,4,4,Champions,354.356,349,1694.1129315068492
15596,101,5,1406.59,2,4,4,Loyal Customers,281.318,264,1017.369205479452
15597,35,1,324.57,3,1,2,Lost,324.57,330,293.44684931506845
15598,53,1,240.68,3,1,1,Lost,240.68,312,205.73194520547946
15599,27,2,761.74,4,3,3,Loyal Customers,380.87,338,705.3921095890411
15601,11,14,6776.56,5,5,5,Champions,484.04,354,6572.33490410959
15602,8,9,1297.87,5,5,4,Champions,144.20777777777778,357,1269.4235342465752
15603,79,1,48.48,2,1,1,Lost,48.48,286,37.98706849315068
15604,52,1,216.39,3,1,1,Lost,216.39,313,185.56183561643834
15605,36,5,1198.23,3,4,4,Loyal Customers,239.64600000000002,329,1080.048410958904
15606,61,9,2920.16,3,5,5,Loyal Customers,324.4622222222222,304,2432.1332602739726
15607,337,1,104.76,1,1,1,Lost,104.76,28,8.036383561643836
15608,28,4,1093.68,4,4,4,Champions,273.42,337,1009.7812602739726
15609,184,1,298.48,1,1,2,Lost,298.48,181,148.0133698630137
15610,52,1,112.46,3,1,1,Lost,112.46,313,96.43830136986301
15611,10,11,1570.45,5,5,4,Champions,142.76818181818183,355,1527.4239726027397
15612,36,2,195.15,3,3,1,Loyal Customers,97.575,329,175.9023287671233
15615,10,23,10399.74,5,5,5,Champions,452.1626086956522,355,10114.815616438356
15618,33,4,776.85,4,4,3,Champions,194.2125,332,706.6142465753425
15619,11,1,336.4,5,1,2,Lost,336.4,354,326.26191780821915
15620,57,3,1553.18,3,3,4,Loyal Customers,517.7266666666667,308,1310.6286027397261
15621,4,4,1293.03,5,4,4,Champions,323.2575,361,1278.8598082191781
15622,43,9,3709.56,3,5,5,Loyal Customers,412.17333333333335,322,3272.5433424657535
15623,141,1,301.03000000000003,2,1,2,Lost,301.03000000000003,224,184.74169863013702
15624,117,4,588.13,2,4,3,Loyal Customers,147.0325,248,399.60613698630135
15625,104,4,1534.26,2,4,4,Loyal Customers,383.565,261,1097.1009863013699
15626,75,2,675.8,2,3,3,Loyal Customers,337.9,290,536.9369863013698
15628,5,9,2870.24,5,5,5,Champions,318.91555555555556,360,2830.921643835616
15630,45,2,1186.35,3,3,4,Loyal Customers,593.175,320,1040.0876712328766
15632,16,8,3285.31,4,5,5,Champions,410.66375,349,3141.296410958904
15634,17,1,243.55,4,1,1,Lost,243.55,348,232.20657534246575
15636,90,2,724.76,2,3,3,Loyal Customers,362.38,275,546.0520547945206
15637,53,1,223.36,3,1,1,Lost,223.36,312,190.92690410958906
15639,134,1,425.32,2,1,2,Lost,425.32,231,269.1751232876712
15640,4,15,12416.11,5,5,5,Champions,827.7406666666667,361,12280.04304109589
15641,105,4,1887.2,2,4,4,Loyal Customers,471.8,260,1344.3068493150683
15643,192,3,664.0,1,3,3,Loyal Customers,221.33333333333334,173,314.7178082191781
15644,166,4,803.54,2,4,3,Loyal Customers,200.885,199,438.09441095890406
15645,19,1,611.59,4,1,3,Lost,611.59,346,579.7538082191782
15646,158,3,447.64,2,3,2,Loyal Customers,149.21333333333334,207,253.86706849315067
15648,204,2,639.5,1,3,3,Loyal Customers,319.75,161,282.08082191780824
15649,336,2,816.0,1,3,3,Loyal Customers,408.0,29,64.83287671232877
15651,37,3,646.3,3,3,3,Loyal Customers,215.4333333333333,328,580.7846575342465
15652,91,1,337.74,2,1,2,Lost,337.74,274,253.5363287671233
15653,93,2,877.44,2,3,3,Loyal Customers,438.72,272,653.873095890411
15654,9,2,922.53,5,3,4,Loyal Customers,461.265,356,899.7826849315068
15655,243,1,560.6700000000001,1,1,3,Lost,560.6700000000001,122,187.4020273972603
15656,45,4,748.5,3,4,3,Loyal Customers,187.125,320,656.2191780821918
15657,23,1,30.0,4,1,1,Lost,30.0,342,28.10958904109589
15658,190,5,1024.1,1,4,4,Loyal Customers,204.82,175,491.00684931506845
15659,44,1,306.45,3,1,2,Lost,306.45,321,269.50808219178083
15660,25,9,1600.86,4,5,4,Champions,177.87333333333333,340,1491.2120547945206
15661,317,2,309.8,1,3,2,Loyal Customers,154.9,48,40.74082191780822
15663,106,1,138.14,2,1,1,Lost,138.14,259,98.0226301369863
15664,51,1,386.43,3,1,2,Lost,386.43,314,332.4356712328767
15665,168,2,2222.21,2,3,5,Loyal Customers,1111.105,197,1199.3845753424657
15667,40,1,301.32000000000005,3,1,2,Lost,301.32000000000005,325,268.29863013698633
15668,218,1,76.32000000000001,1,1,1,Lost,76.32000000000001,147,30.737095890410963
15669,40,4,684.34,3,4,3,Loyal Customers,171.085,325,609.3438356164384
15670,297,1,173.05,1,1,1,Lost,173.05,68,32.239452054794526
15671,19,7,2657.13,4,5,5,Champions,379.59000000000003,346,2518.8136438356164
15673,88,4,2726.23,2,4,5,Loyal Customers,681.5575,277,2068.9471506849313
15674,73,4,2111.89,2,4,5,Loyal Customers,527.9725,292,1689.512
15675,81,3,323.69,2,3,2,Loyal Customers,107.89666666666666,284,251.85742465753424
15676,19,3,3435.76,4,4,5,Champions,1145.2533333333333,346,3256.9122191780825
15677,49,1,657.23,3,1,3,Lost,657.23,316,568.9991232876713
15678,53,1,352.7,3,1,2,Lost,352.7,312,301.4860273972603
15679,24,4,781.28,4,4,3,Champions,195.32,341,729.9081643835617
15680,9,3,1333.68,5,4,4,Champions,444.56,356,1300.7947397260275
15681,25,5,1426.16,4,4,4,Champions,285.232,340,1328.477808219178
15683,117,1,193.75,2,1,1,Lost,193.75,248,131.64383561643837
15687,9,9,2993.1,5,5,5,Champions,332.56666666666666,356,2919.297534246575
15689,120,2,254.1,2,3,2,Loyal Customers,127.05,245,170.56027397260274
15690,4,2,239.76,5,3,1,Loyal Customers,119.88,361,237.13249315068492
15691,252,1,136.8,1,1,1,Lost,136.8,113,42.351780821917814
15692,28,1,191.04,4,1,1,Lost,191.04,337,176.38487671232875
15694,1,13,6464.4,5,5,5,Champions,497.2615384615384,364,6446.689315068493
15695,267,2,409.98,1,3,2,Loyal Customers,204.99,98,110.07682191780823
15696,33,8,2711.11,4,5,5,Champions,338.88875,332,2465.9959452054795
15699,18,1,309.65,4,1,2,Lost,309.65,347,294.37958904109587
15700,172,2,696.68,2,3,3,Loyal Customers,348.34,193,368.3814794520548
15701,2,4,1529.0,5,4,4,Champions,382.25,363,1520.6219178082192
15703,265,1,211.5,1,1,1,Lost,211.5,100,57.94520547945205
15704,140,4,2293.62,2,4,5,Loyal Customers,573.405,225,1413.8753424657534
15705,201,1,143.1,1,1,1,Lost,143.1,164,64.29698630136986
15706,64,4,1060.56,3,4,4,Loyal Customers,265.14,301,874.5987945205479
15707,35,4,916.98,3,4,3,Loyal Customers,229.245,330,829.0504109589041
15708,41,7,3235.25,3,5,5,Loyal Customers,462.17857142857144,324,2871.8383561643836
15709,284,1,133.25,1,1,1,Lost,133.25,81,29.57054794520548
15712,9,5,1072.36,5,4,4,Champions,214.47199999999998,356,1045.9182465753424
15713,143,2,356.7,2,3,2,Loyal Customers,178.35,222,216.95178082191782
15714,12,2,330.03000000000003,5,3,2,Loyal Customers,165.01500000000001,353,319.179698630137
15716,146,4,1101.11,2,4,4,Loyal Customers,275.2775,219,660.6659999999999
15717,234,1,150.3,1,1,1,Lost,150.3,131,53.94328767123289
15719,33,13,5028.42,4,5,5,Champions,386.8015384615385,332,4573.795726027398
15720,24,1,598.73,4,1,3,Lost,598.73,341,559.3614520547945
15721,12,1,471.4,5,2,2,Lost,471.4,353,455.9019178082192
15722,36,5,2211.21,3,4,5,Loyal Customers,442.242,329,1993.1180547945205
15723,365,1,190.7,1,2,1,At Risk,190.7,0,0.0
15724,201,2,218.25,1,3,1,Loyal Customers,109.125,164,98.06301369863013
15725,15,1,415.25,4,2,2,Lost,415.25,350,398.1849315068493
15727,17,7,5159.06,4,5,5,Champions,737.0085714285715,348,4918.775013698631
15729,213,1,85.0,1,2,1,At Risk,85.0,152,35.397260273972606
15730,66,3,1120.88,3,4,4,Loyal Customers,373.6266666666667,299,918.2003287671233
15732,212,2,294.12,1,3,2,Loyal Customers,147.06,153,123.28865753424658
15733,283,1,162.3,1,2,1,At Risk,162.3,82,36.46191780821918
15734,115,2,1339.45,2,3,4,Loyal Customers,669.725,250,917.431506849315
15737,15,8,1188.12,4,5,4,Champions,148.515,350,1139.2931506849313
15738,19,16,4812.42,4,5,5,Champions,300.77625,346,4561.910465753424
15739,66,1,449.12,3,2,2,Lost,449.12,299,367.90926027397256
15740,49,1,154.88,3,2,1,Lost,154.88,316,134.0878904109589
15743,16,4,775.96,4,4,3,Champions,193.99,349,741.9453150684932
15744,78,1,34.8,2,2,1,At Risk,34.8,287,27.363287671232875
15745,19,4,1094.59,4,4,4,Champions,273.6475,346,1037.6113424657533
15746,134,1,196.88,2,2,1,At Risk,196.88,231,124.60076712328765
15747,13,3,946.64,5,4,4,Champions,315.5466666666667,352,912.9240547945207
15748,40,1,144.36,3,2,1,Lost,144.36,325,128.53972602739728
15749,235,3,44534.3,1,4,5,Loyal Customers,14844.766666666668,130,15861.531506849315
15750,3,8,2463.05,5,5,5,Champions,307.88125,362,2442.8057534246577
15752,40,7,2626.6,3,5,5,Loyal Customers,375.2285714285714,325,2338.753424657534
15753,305,1,79.2,1,2,1,At Risk,79.2,60,13.01917808219178
15754,51,3,458.57,3,4,2,Loyal Customers,152.85666666666665,314,394.4958356164383
15755,10,6,2364.25,5,5,5,Champions,394.0416666666667,355,2299.47602739726
15756,61,4,528.01,3,4,3,Loyal Customers,132.0025,304,439.76723287671234
15757,66,2,714.42,3,3,3,Loyal Customers,357.21,299,585.237205479452
15758,25,1,205.25,4,2,1,Lost,205.25,340,191.1917808219178
15759,218,3,253.04,1,4,2,Loyal Customers,84.34666666666666,147,101.9092602739726
15762,65,2,583.75,3,3,3,Loyal Customers,291.875,300,479.7945205479452
15763,32,2,1086.92,4,3,4,Loyal Customers,543.46,333,991.6283835616439
15764,88,6,3279.9700000000003,2,5,5,Loyal Customers,546.6616666666667,277,2489.182712328767
15766,64,1,315.06,3,2,2,Lost,315.06,301,259.816602739726
15768,116,3,621.83,2,4,3,Loyal Customers,207.27666666666667,249,424.2073150684932
15769,7,26,56252.72,5,5,5,Champions,2163.566153846154,358,55173.900712328774
15773,6,1,635.6800000000001,5,2,3,Lost,635.6800000000001,359,625.2304657534247
15774,69,1,270.8,3,2,2,Lost,270.8,296,219.60767123287673
15775,245,1,104.9,1,2,1,At Risk,104.9,120,34.487671232876714
15776,133,1,241.62,2,2,1,At Risk,241.62,232,153.57764383561644
15777,241,4,1047.11,1,4,4,Loyal Customers,261.7775,124,355.73052054794516
15780,184,3,475.28,1,4,2,Loyal Customers,158.42666666666665,181,235.68679452054795
15781,25,3,345.46000000000004,4,4,2,Champions,115.15333333333335,340,321.79835616438356
15782,10,3,2614.74,5,4,5,Champions,871.5799999999999,355,2543.1032876712325
15783,11,1,246.3,5,2,1,Lost,246.3,354,238.8772602739726
15785,33,5,2328.9700000000003,4,4,5,Champions,465.79400000000004,332,2118.4055890410964
15786,46,3,4919.0,3,4,5,Loyal Customers,1639.6666666666667,319,4299.071232876712
15787,26,3,933.26,4,4,4,Champions,311.08666666666664,339,866.781205479452
15789,358,1,351.3,1,2,2,At Risk,351.3,7,6.737260273972604
15790,10,1,218.75,5,2,1,Lost,218.75,355,212.7568493150685
15791,44,2,1612.69,3,3,4,Loyal Customers,806.345,321,1418.2835342465755
15793,15,3,965.61,4,4,4,Champions,321.87,350,925.9273972602739
15795,150,1,610.01,2,2,3,At Risk,610.01,215,359.3209589041096
15796,1,8,2707.61,5,5,5,Champions,338.45125,364,2700.191890410959
15797,113,3,2192.4,2,4,5,Loyal Customers,730.8000000000001,252,1513.6569863013701
15799,76,3,884.14,2,4,3,Loyal Customers,294.7133333333333,289,700.0450958904108
15800,107,2,696.89,2,3,3,Loyal Customers,348.445,258,492.59621917808215
15801,46,3,1063.95,3,4,4,Loyal Customers,354.65000000000003,319,929.8631506849315
15803,51,1,415.8200000000001,3,2,2,Lost,415.8200000000001,314,357.7191232876713
15804,1,13,4206.39,5,5,5,Champions,323.5684615384616,364,4194.8656438356165
15805,23,17,5488.18,4,5,5,Champions,322.83411764705886,342,5142.349479452056
15806,46,3,784.58,3,4,3,Loyal Customers,261.5266666666667,319,685.7014246575344
15807,50,3,903.9,3,4,3,Loyal Customers,301.3,315,780.0780821917809
15808,306,4,3651.27,1,4,5,Loyal Customers,912.8175,59,590.2052876712329
15809,36,5,515.77,3,4,3,Loyal Customers,103.154,329,464.8995342465753
15810,79,4,1391.98,2,4,4,Loyal Customers,347.995,286,1090.7021369863014
15811,22,6,2218.62,4,5,5,Champions,369.77,343,2084.8949589041094
15812,107,5,1801.14,2,4,4,Loyal Customers,360.228,258,1273.1345753424657
15813,208,2,1303.91,1,3,4,Loyal Customers,651.955,157,560.8599178082193
15814,17,4,1945.33,4,4,4,Champions,486.3325,348,1854.7255890410959
15815,64,5,2100.6,3,4,5,Loyal Customers,420.12,301,1732.275616438356
15819,49,4,1905.45,3,4,4,Loyal Customers,476.3625,316,1649.6498630136987
15820,320,1,206.98,1,2,1,At Risk,206.98,45,25.51808219178082
15821,44,2,570.96,3,3,3,Loyal Customers,285.48,321,502.1319452054795
15822,3,2,885.47,5,3,3,Loyal Customers,442.735,362,878.1921643835617
15825,172,1,532.94,2,2,3,At Risk,532.94,193,281.80115068493154
15826,56,3,1654.31,3,4,4,Loyal Customers,551.4366666666666,309,1400.4980547945204
15827,73,14,1836.09,2,5,4,Loyal Customers,131.1492857142857,292,1468.8719999999998
15829,99,2,636.14,2,3,3,Loyal Customers,318.07,266,463.59791780821917
15830,38,1,576.0,3,2,3,Lost,576.0,327,516.0328767123287
15831,58,3,794.64,3,4,3,Loyal Customers,264.88,307,668.3684383561643
15832,254,1,836.79,1,2,3,At Risk,836.79,111,254.47586301369864
15834,70,4,2222.65,3,4,5,Loyal Customers,555.6625,295,1796.3883561643836
15835,44,4,954.09,3,4,4,Loyal Customers,238.5225,321,839.0764109589041
15836,50,1,137.37,3,2,1,Lost,137.37,315,118.55219178082193
15837,65,1,391.98,3,2,2,Lost,391.98,300,322.17534246575343
15838,11,19,33643.08,5,5,5,Champions,1770.6884210526316,354,32629.17895890411
15839,33,3,1048.49,4,4,4,Champions,349.49666666666667,332,953.6950136986302
